postcode,Suburb,State,lat,long
2480, Bentley, NSW,-28.61,153.04
4497, Daymar, QLD,-28.6,148.99
4486, Dirranbandi, QLD,-28.59,148.23
2474, Afterlee, NSW,-28.59,152.83
4377, Glen Niven, QLD,-28.58,151.97
4352, Ballard, QLD,-28.58,151.8
4376, Thulimbah, QLD,-28.54,151.93
4375, Cottonvale, QLD,-28.53,151.95
2483, Billinudgel, NSW,-28.5,153.53
4374, Dalveen, QLD,-28.49,151.97
6638, Cooladar Hill, WA,-28.48,118.17
6631, Pindar, WA,-28.48,115.79
4496, North Talwood, QLD,-28.44,149.47
4494, Bungunya, QLD,-28.42,149.66
2484, Back Creek, NSW,-28.4,153.17
2476, Boomi Creek, NSW,-28.37,152.32
2489, Hastings Point, NSW,-28.36,153.58
4373, Killarney, QLD,-28.34,152.29
2488, Bogangar, NSW,-28.33,153.54
4372, Tannymorel, QLD,-28.3,152.23
2487, Casuarina, NSW,-28.3,153.57
2490, North Tumbulgum, NSW,-28.27,153.47
4287, Barney View, QLD,-28.26,152.78
6535, Alma, WA,-28.23,114.69
4371, Emu Vale, QLD,-28.23,152.25
4498, Kioma, QLD,-28.21,149.79
2486, Banora Point, NSW,-28.21,153.54
6639, Sandstone, WA,-28.2,119.65
4370, Allan, QLD,-28.2,151.95
2485, Tweed Heads, NSW,-28.18,153.54
4491, Eulo, QLD,-28.17,145.04
4225, Bilinga, QLD,-28.16,153.51
4390, Billa Billa, QLD,-28.15,150.29
4228, Tallebudgera, QLD,-28.15,153.42
4224, Tugun, QLD,-28.14,153.49
4223, Currumbin, QLD,-28.14,153.48
4221, Elanora, QLD,-28.14,153.47
4213, Austinville, QLD,-28.14,153.32
4227, Reedy Creek, QLD,-28.11,153.4
4219, West Burleigh, QLD,-28.11,153.44
4220, Burleigh BC, QLD,-28.09,153.45
4230, Robina Town Centre, QLD,-28.08,153.39
4229, Bond University, QLD,-28.08,153.41
4357, Bringalily, QLD,-28.06,151.16
4362, Allora, QLD,-28.04,151.98
4226, Clear Island Waters, QLD,-28.04,153.4
4488, Bollon, QLD,-28.03,147.48
4218, Broadbeach, QLD,-28.03,153.43
4211, Advancetown, QLD,-28.03,153.28
4365, Leyburn, QLD,-28.02,151.6
4217, Benowa, QLD,-28.01,153.39
4310, Allandale, QLD,-28,152.71
4275, Benobble, QLD,-28,153.16
4309, Aratula, QLD,-27.98,152.55
4215, Australia Fair, QLD,-27.97,153.42
6532, Ajana, WA,-27.95,114.61
4272, Mount Tamborine, QLD,-27.95,153.19
4214, Arundel, QLD,-27.94,153.37
4210, Guanaba, QLD,-27.94,153.23
4216, Biggera Waters, QLD,-27.93,153.4
4271, Eagle Heights, QLD,-27.92,153.21
4212, Helensvale, QLD,-27.92,153.33
6440, Bandya, WA,-27.91,122.33
4285, Allenview, QLD,-27.9,152.94
4406, Boondandilla, QLD,-27.89,150.6
4361, Back Plains, QLD,-27.89,151.8
4270, Tamborine, QLD,-27.88,153.13
4209, Coomera, QLD,-27.87,153.32
4360, Nobby, QLD,-27.84,151.89
4280, Jimboomba, QLD,-27.83,153.03
4307, Coleyville, QLD,-27.82,152.57
5731, Coopers Creek, SA,-27.8,140.62
6438, Lake Darlot, WA,-27.79,121.58
4359, Budgee, QLD,-27.79,152.02
4492, Bullawarra, QLD,-27.78,143.37
4208, Gilberton, QLD,-27.75,153.26
4125, Munruben, QLD,-27.75,153.03
4133, Chambers Flat, QLD,-27.74,153.09
4207, Alberton, QLD,-27.72,153.27
6536, Kalbarri, WA,-27.71,114.16
4364, Brookstead, QLD,-27.71,151.4
4358, Cambooya, QLD,-27.71,151.86
4205, Bethania, QLD,-27.69,153.16
4132, Crestmead, QLD,-27.69,153.09
4130, Carbrook, QLD,-27.69,153.28
4129, Loganholme, QLD,-27.69,153.18
4124, Boronia Heights, QLD,-27.69,153.02
4363, Southbrook, QLD,-27.68,151.74
4131, Loganlea, QLD,-27.68,153.13
4300, Augustine Heights, QLD,-27.67,152.89
4118, Browns Plains, QLD,-27.66,153.04
4114, Kingston, QLD,-27.66,153.12
4407, Cattle Creek, QLD,-27.65,150.84
4341, Blenheim, QLD,-27.65,152.33
4128, Shailer Park, QLD,-27.65,153.17
4306, Amberley, QLD,-27.64,152.7
4127, Daisy Hill, QLD,-27.64,153.15
4117, Berrinba, QLD,-27.64,153.08
4340, Ashwell, QLD,-27.63,152.56
4304, Blackstone, QLD,-27.63,152.8
4350, Athol, QLD,-27.62,151.77
4165, Mount Cotton, QLD,-27.62,153.24
4116, Calamvale, QLD,-27.62,153.05
4301, Collingwood Park, QLD,-27.61,152.86
4115, Algester, QLD,-27.61,153.03
4112, Kuraby, QLD,-27.61,153.09
4078, Ellen Grove, QLD,-27.61,152.95
4077, Doolandella, QLD,-27.61,152.98
9020, Brisbane, QLD,-27.6,152.82
9015, Brisbane, QLD,-27.6,152.82
9013, Brisbane, QLD,-27.6,152.82
9010, Brisbane, QLD,-27.6,152.82
9009, Brisbane, QLD,-27.6,152.82
9008, Brisbane, QLD,-27.6,152.82
9007, Brisbane, QLD,-27.6,152.82
9005, Brisbane, QLD,-27.6,152.82
9002, Brisbane, QLD,-27.6,152.82
9001, Brisbane, QLD,-27.6,152.82
9000, Brisbane, QLD,-27.6,152.82
4305, Basin Pocket, QLD,-27.6,152.77
4303, Dinmore, QLD,-27.6,152.83
4001, Brisbane, QLD,-27.6,152.82
4344, Carpendale, QLD,-27.59,152.15
4119, Underwood, QLD,-27.59,153.11
4110, Acacia Ridge, QLD,-27.59,153.03
4113, Eight Mile Plains, QLD,-27.58,153.09
4356, Bongeen, QLD,-27.57,151.45
4347, Grantham, QLD,-27.57,152.2
4184, Coochiemudlo Island, QLD,-27.57,153.33
4123, Rochedale, QLD,-27.57,153.13
4109, Macgregor, QLD,-27.57,153.08
4108, Archerfield, QLD,-27.57,153.02
4076, Darra, QLD,-27.57,152.95
4422, Coomrith, QLD,-27.56,149.61
4346, Marburg, QLD,-27.56,152.59
4164, Thornlands, QLD,-27.56,153.26
4156, Burbank, QLD,-27.56,153.16
4074, Jamboree Heights, QLD,-27.56,152.93
5734, Oodnadatta, SA,-27.55,135.45
4345, Gatton College, QLD,-27.55,152.34
4111, Nathan, QLD,-27.55,153.06
4073, Seventeen Mile Rocks, QLD,-27.55,152.96
4072, University Of Queensland, QLD,-27.55,152.33
4070, Anstead, QLD,-27.55,152.87
4342, Crowley Vale, QLD,-27.54,152.38
4122, Mansfield, QLD,-27.54,153.1
4107, Salisbury, QLD,-27.54,153.03
4075, Corinda, QLD,-27.54,152.98
4163, Cleveland, QLD,-27.53,153.26
4157, Capalaba, QLD,-27.53,153.19
4106, Brisbane Market, QLD,-27.53,153
4105, Moorooka, QLD,-27.53,153.03
4161, Alexandra Hills, QLD,-27.52,153.22
4160, Ormiston, QLD,-27.52,153.26
4121, Holland Park, QLD,-27.52,153.06
4104, Yeronga, QLD,-27.52,153.02
4487, Begonia, QLD,-27.51,148.32
4343, Adare, QLD,-27.51,152.3
4120, Greenslopes, QLD,-27.51,153.05
4103, Annerley, QLD,-27.51,153.03
4068, Chelmer, QLD,-27.51,152.98
4400, Kingsthorpe, QLD,-27.5,151.8
4159, Birkdale, QLD,-27.5,153.21
4153, Belmont, QLD,-27.5,153.13
4151, Coorparoo, QLD,-27.5,153.06
4102, Buranda, QLD,-27.5,153.04
4154, Gumdale, QLD,-27.49,153.15
4152, Camp Hill, QLD,-27.49,153.08
4101, Highgate Hill, QLD,-27.49,153.02
4069, Brookfield, QLD,-27.49,152.9
4067, St Lucia, QLD,-27.49,153.01
4169, East Brisbane, QLD,-27.48,153.05
4158, Thorneside, QLD,-27.48,153.2
4066, Auchenflower, QLD,-27.48,152.99
4179, Lota, QLD,-27.47,153.18
4173, Tingalpa, QLD,-27.47,153.13
4170, Cannon Hill, QLD,-27.47,153.1
4064, Milton, QLD,-27.47,153
4005, New Farm, QLD,-27.47,153.05
4000, Brisbane, QLD,-27.47,153.03
4172, Murarrie, QLD,-27.46,153.11
4171, Balmoral, QLD,-27.46,153.07
4065, Bardon, QLD,-27.46,152.98
6437, Leinster, WA,-27.45,120.55
4174, Hemmant, QLD,-27.45,153.13
4060, Ashgrove, QLD,-27.45,152.99
4059, Kelvin Grove, QLD,-27.45,153.01
4029, Royal Brisbane Hospital, QLD,-27.45,153.03
4061, The Gap, QLD,-27.44,152.94
4006, Bowen Hills, QLD,-27.44,153.04
4010, Albion, QLD,-27.43,153.05
4009, Eagle Farm, QLD,-27.43,153.09
4007, Ascot, QLD,-27.43,153.06
6640, Cue, WA,-27.42,117.9
4311, Atkinsons Dam, QLD,-27.42,152.46
4178, Lytton, QLD,-27.42,153.16
4051, Alderley, QLD,-27.42,153
4030, Lutwyche, QLD,-27.42,153.03
4011, Clayfield, QLD,-27.42,153.06
4008, Pinkenba, QLD,-27.42,153.12
4053, Brookside Centre, QLD,-27.41,152.98
4031, Gordon Park, QLD,-27.41,153.03
4183, Amity, QLD,-27.4,153.44
4054, Arana Hills, QLD,-27.4,152.96
4012, Nundah, QLD,-27.4,153.06
4032, Chermside, QLD,-27.39,153.03
4013, Northgate, QLD,-27.39,153.07
4014, Banyo, QLD,-27.38,153.08
4471, Claverton, QLD,-27.37,145.96
4055, Bunya, QLD,-27.37,152.94
4034, Aspley, QLD,-27.36,153.02
4035, Albany Creek, QLD,-27.35,152.97
4018, Fitzgibbon, QLD,-27.35,153.03
4037, Eatons Hill, QLD,-27.34,152.95
4017, Bracken Ridge, QLD,-27.33,153.03
6635, South Murchison, WA,-27.32,116.57
4354, Douglas, QLD,-27.32,151.91
5724, Marla, SA,-27.31,133.62
4404, Bowenville, QLD,-27.31,151.49
4036, Bald Hills, QLD,-27.31,153.01
4401, Acland, QLD,-27.3,151.69
4500, Bray Park, QLD,-27.29,152.96
4421, Goranba, QLD,-27.29,150.6
4501, Lawnton, QLD,-27.28,152.98
4502, Petrie, QLD,-27.27,152.98
4312, Bryden, QLD,-27.27,152.59
4353, Bergen, QLD,-27.26,151.9
4019, Clontarf, QLD,-27.26,153.08
4489, Wyandra, QLD,-27.25,145.98
4423, Glenmorgan, QLD,-27.25,149.68
4520, Armstrong Creek, QLD,-27.23,152.8
4509, Mango Hill, QLD,-27.23,153.02
4503, Dakabin, QLD,-27.23,152.98
4021, Kippa-Ring, QLD,-27.23,153.09
4020, Newport, QLD,-27.23,153.12
4403, Brymaroo, QLD,-27.22,151.59
4022, Rothwell, QLD,-27.21,153.05
4508, Deception Bay, QLD,-27.2,153.03
4504, Narangba, QLD,-27.19,152.93
4405, Blaxland, QLD,-27.19,151.4
4505, Burpengary, QLD,-27.17,152.95
4417, Noorindoo, QLD,-27.16,149.16
4313, Biarra, QLD,-27.16,152.33
4506, Moorina, QLD,-27.15,152.86
4510, Beachmere, QLD,-27.13,153.05
4355, Anduramba, QLD,-27.13,152.09
4455, Ballaroo, QLD,-27.12,148.62
4511, Godwin Beach, QLD,-27.08,153.11
4025, Bulwer, QLD,-27.08,153.37
4521, Campbells Pocket, QLD,-27.07,152.81
4507, Banksia Beach, QLD,-27.05,153.14
4516, Elimbah, QLD,-27.02,152.94
4512, Bracalba, QLD,-27.01,152.84
4416, Barramornie, QLD,-27.01,150.06
4402, Cooyar, QLD,-26.98,151.83
4465, Dunkeld, QLD,-26.97,148.06
4515, Glenfern, QLD,-26.96,152.61
4517, Beerburrum, QLD,-26.95,152.96
4411, Warra, QLD,-26.93,150.92
4408, Bell, QLD,-26.93,151.45
4518, Glass House Mountains, QLD,-26.9,152.96
4519, Beerwah, QLD,-26.86,152.96
4514, Bellthorpe, QLD,-26.85,152.72
4412, Brigalow, QLD,-26.84,150.79
4614, Neumgna, QLD,-26.82,151.9
4550, Landsborough, QLD,-26.81,152.96
4552, Bald Knob, QLD,-26.78,152.89
4551, Aroona, QLD,-26.78,153.11
4410, Jandowae, QLD,-26.78,151.11
4610, Alice Creek, QLD,-26.76,151.63
4553, Diamond Valley, QLD,-26.76,152.93
4575, Birtinya, QLD,-26.75,153.12
4554, Eudlo, QLD,-26.73,152.96
4413, Baking Board, QLD,-26.71,150.55
4555, Chevallum, QLD,-26.7,152.99
4556, Buderim, QLD,-26.69,153.05
4557, Mooloolaba, QLD,-26.68,153.12
4572, Alexandra Headland, QLD,-26.67,153.11
4480, Eromanga, QLD,-26.67,143.27
4415, Columboola, QLD,-26.67,150.33
4558, Cotton Tree, QLD,-26.66,153.1
4615, Barker Creek Flat, QLD,-26.65,151.95
4559, Diddillibah, QLD,-26.65,153.04
4479, Cooladdi, QLD,-26.65,145.46
4470, Bakers Bend, QLD,-26.65,146.18
4426, Jackson, QLD,-26.64,149.62
4424, Drillham, QLD,-26.64,149.98
4475, Cheepie, QLD,-26.63,145.02
4560, Bli Bli, QLD,-26.62,153.04
4574, Coolabine, QLD,-26.6,152.76
4461, Muckadilla, QLD,-26.6,148.36
4564, Marcoola, QLD,-26.58,153.1
4428, Pickanjinnie, QLD,-26.58,149.11
4462, Amby, QLD,-26.55,148.19
4573, Coolum Beach, QLD,-26.53,153.09
4561, Bridges, QLD,-26.53,152.93
4425, Bogandilla, QLD,-26.52,149.78
4562, Belli Park, QLD,-26.48,152.8
4467, Mungallala, QLD,-26.45,147.54
4567, Castaways Beach, QLD,-26.43,153.11
4563, Black Mountain, QLD,-26.42,152.85
4566, Noosaville, QLD,-26.4,153.06
4608, Charlestown, QLD,-26.37,151.94
4570, Amamoor, QLD,-26.35,152.67
6646, Lake Carnegie, WA,-26.34,122.26
4601, Barambah, QLD,-26.33,152.17
4569, Cooran, QLD,-26.33,152.82
4568, Federal, QLD,-26.33,152.86
4565, Boreen Point, QLD,-26.29,152.99
4418, Guluguba, QLD,-26.26,150.05
4606, Chelmsford, QLD,-26.25,151.81
4600, Black Snake, QLD,-26.22,152.27
4571, Como, QLD,-26.22,152.93
4605, Barlil, QLD,-26.2,151.89
4612, Hivesville, QLD,-26.18,151.69
4611, Marshlands, QLD,-26.16,151.75
4427, Clifford, QLD,-26.13,149.37
4613, Abbeywood, QLD,-26.11,151.63
4468, Clara Creek, QLD,-26.09,146.83
4580, Cooloola, QLD,-26.01,153.06
6537, Denham, WA,-25.93,113.53
4474, Adavale, QLD,-25.91,144.6
4482, Birdsville, QLD,-25.9,139.35
4626, Beeron, QLD,-25.81,151.21
4625, Aranbanga, QLD,-25.81,151.67
4477, Augathella, QLD,-25.79,146.59
4419, Cockatoo, QLD,-25.73,150.28
4454, Baffle West, QLD,-25.72,148.67
4620, Aramara, QLD,-25.61,152.33
4621, Biggenden, QLD,-25.51,152.05
4581, Eurong, QLD,-25.51,153.12
4420, Broadmere, QLD,-25.49,149.53
4478, Bayrick, QLD,-25.48,146.01
4650, Aldershot, QLD,-25.47,152.66
4481, Farrars Creek, QLD,-25.39,141.55
4662, Torbanlea, QLD,-25.35,152.6
4655, Booral, QLD,-25.35,152.89
4659, Beelbi Creek, QLD,-25.29,152.63
4660, Abington, QLD,-25.2,152.33
4627, Abercorn, QLD,-25.14,151.13
4671, Boolboonda, QLD,-25.08,151.68
4719, Camboon, QLD,-25.05,150.16
6701, Babbage Island, WA,-24.87,113.63
4003, George Street, QLD,-24.87,152.35
4670, Abbotsford, QLD,-24.84,152.02
4736, Jundah, QLD,-24.83,143.06
4630, Bancroft, QLD,-24.79,151.23
4673, Miara, QLD,-24.69,152.17
4676, Gindoran, QLD,-24.63,151.59
4716, Lawgi Dawes, QLD,-24.58,150.67
4718, Bauhinia, QLD,-24.57,149.3
4722, Buckland, QLD,-24.51,147.42
4674, Baffle Creek, QLD,-24.47,151.95
4472, Blackall, QLD,-24.42,145.47
4715, Biloela, QLD,-24.4,150.51
4702, Alberta, QLD,-24.33,149.78
4731, Isisford, QLD,-24.26,144.44
4678, Bororen, QLD,-24.24,151.5
6705, East Lyons River, WA,-24.23,117.38
4677, Agnes Water, QLD,-24.21,151.9
4713, Woorabinda, QLD,-24.11,149.43
6642, Angelo River, WA,-24.08,118.01
4004, Spring Hill, QLD,-24.05,149.32
4680, Barney Point, QLD,-23.86,151.27
4727, Ilfracombe, QLD,-23.85,144.47
4694, Aldoga, QLD,-23.84,151.07
4695, Ambrose, QLD,-23.79,150.93
4735, Diamantina Lakes, QLD,-23.76,141.14
4697, Raglan, QLD,-23.72,150.82
4712, Duaringa, QLD,-23.7,149.67
4724, Alpha, QLD,-23.65,146.64
4699, Bajool, QLD,-23.65,150.64
4714, Baree, QLD,-23.62,150.39
4717, Blackwater, QLD,-23.59,148.88
4725, Barcaldine, QLD,-23.55,145.29
4720, Emerald, QLD,-23.53,148.16
4829, Amaroo, QLD,-23.39,139.67
4700, Allenstown, QLD,-23.39,150.5
6753, Newman, WA,-23.36,119.74
4701, Berserker, QLD,-23.36,150.52
4721, Argyll, QLD,-23.28,147.56
4710, Emu Park, QLD,-23.26,150.83
4711, Glendale, QLD,-23.25,150.48
6754, Paraburdoo, WA,-23.17,117.75
4704, Wattlebank, QLD,-23.12,150.46
4703, Adelaide Park, QLD,-23.11,150.7
4730, Camoola, QLD,-23.04,144.53
4709, Tieri, QLD,-23.04,148.34
4723, Belcong, QLD,-23.01,148.23
4726, Aramac, QLD,-22.97,145.25
4705, Clarke Creek, QLD,-22.74,149.31
4728, Dunrobin, QLD,-22.69,146.15
4746, May Downs, QLD,-22.64,148.92
4745, Dysart, QLD,-22.59,148.35
4732, Muttaburra, QLD,-22.59,144.55
4706, Ogmore, QLD,-22.59,149.64
6707, Cape Range National Park, WA,-22.16,113.92
6710, Cane, WA,-22.1,115.86
4744, Moranbah, QLD,-22,148.05
6758, Nullagine, WA,-21.91,120.2
6751, Chichester, WA,-21.91,118.09
4739, Carmila, QLD,-21.91,149.42
4707, Collaroy, QLD,-21.87,149.14
6762, Telfer, WA,-21.71,122.23
4733, Corfield, QLD,-21.71,143.37
4738, Ilbilbie, QLD,-21.7,149.36
6716, Fortescue, WA,-21.65,116.13
4742, Burton, QLD,-21.54,148.08
4822, Albion, QLD,-21.51,142.69
6711, Thevenard Island, WA,-21.46,115
4737, Armstrong Beach, QLD,-21.45,149.29
4743, Glenden, QLD,-21.36,148.12
4751, Greenmount, QLD,-21.19,149.03
6760, Marble Bar, WA,-21.17,119.74
4757, Broken River, QLD,-21.17,148.51
4825, Alexandria, QLD,-21.16,149.1
4754, Benholme, QLD,-21.16,148.81
4740, Alexandra, QLD,-21.16,149.1
4756, Finch Hatton, QLD,-21.14,148.63
4753, Devereux Creek, QLD,-21.12,148.89
4750, Bucasia, QLD,-21.04,149.16
872, Aherrenge, NT,-21,134.38
4798, Calen, QLD,-20.9,148.77
4741, Ball Bay, QLD,-20.9,149
6712, Barrow Island, WA,-20.86,115.41
6721, Indee, WA,-20.79,118.6
6718, Roebourne, WA,-20.78,117.15
4799, Bloomsbury, QLD,-20.71,148.6
4824, Cloncurry, QLD,-20.7,140.51
6720, Cossack, WA,-20.68,117.19
6714, Antonymyre, WA,-20.66,117.09
6713, Dampier, WA,-20.66,116.71
4800, Andromache, QLD,-20.58,148.42
4804, Collinsville, QLD,-20.55,147.85
6722, Boodarie, WA,-20.4,118.57
4805, Binbee, QLD,-20.38,147.89
4803, Hamilton Island, QLD,-20.35,148.96
4821, Dutton River, QLD,-20.28,143.88
4802, Airlie Beach, QLD,-20.27,148.72
862, Avon Downs, NT,-20.23,137.76
4820, Alabama Hill, QLD,-20.08,146.25
4801, Hayman Island, QLD,-20.05,148.89
4828, Camooweal, QLD,-19.92,138.12
4806, Carstairs, QLD,-19.67,147.45
860, Tennant Creek, NT,-19.65,134.19
4808, Brandon, QLD,-19.55,147.35
4807, Airdmillan, QLD,-19.55,147.44
4809, Barratta, QLD,-19.53,147.21
4816, Alligator Creek, QLD,-19.42,146.95
4817, Alice River, QLD,-19.33,146.6
4815, Condon, QLD,-19.33,146.73
4811, Cluden, QLD,-19.32,146.82
4814, Aitkenvale, QLD,-19.3,146.76
4812, Currajong, QLD,-19.27,146.78
4155, Chandler, QLD,-19.26,146.78
4810, Belgian Gardens, QLD,-19.25,146.8
4818, Beach Holm, QLD,-19.2,146.66
4819, Arcadia, QLD,-19.15,146.86
861, Brunchilly, NT,-18.94,134.32
4850, Abergowrie, QLD,-18.47,145.89
4849, Cardwell, QLD,-18.27,146.03
6770, Halls Creek, WA,-18.22,127.67
6765, Fitzroy Crossing, WA,-18.19,125.57
4823, Carpentaria, QLD,-18.13,139.96
4854, Bilyana, QLD,-18.12,145.91
6728, Camballin, WA,-17.99,124.18
6726, Cable Beach, WA,-17.95,122.2
6725, Bilingurr, WA,-17.91,122.25
4852, Bingil Bay, QLD,-17.83,146.1
4855, Daveson, QLD,-17.79,146.02
4857, Silkwood East, QLD,-17.75,146.02
4830, Burketown, QLD,-17.74,139.55
4856, Goolboo, QLD,-17.72,146.03
4871, Abingdon Downs, QLD,-17.61,143.19
4859, No 6 Branch, QLD,-17.6,145.97
4858, Comoon Loop, QLD,-17.57,146.04
4860, Bamboo Creek, QLD,-17.56,146
4886, Beatrice, QLD,-17.54,145.61
4888, Evelyn, QLD,-17.5,145.49
4891, Karumba, QLD,-17.48,140.84
4887, Herberton, QLD,-17.38,145.39
4885, Butchers Creek, QLD,-17.36,145.69
4861, Babinda, QLD,-17.34,145.92
4890, Howitt, QLD,-17.28,141.63
4883, Atherton, QLD,-17.27,145.47
4872, Barrine, QLD,-17.23,145.62
4884, Gadgarra, QLD,-17.22,145.7
4882, Tolga, QLD,-17.19,145.46
4865, Goldsborough, QLD,-17.15,145.74
4880, Arriga, QLD,-17.11,145.3
4869, Bentley Park, QLD,-17,145.74
4868, Bayview Heights, QLD,-16.96,145.73
4870, Aeroglen, QLD,-16.88,145.75
4878, Barron, QLD,-16.84,145.71
4881, Koah, QLD,-16.82,145.51
854, Borroloola, NT,-16.82,137.15
4879, Clifton Beach, QLD,-16.77,145.67
4877, Craiglie, QLD,-16.54,145.47
4873, Bamboo, QLD,-16.37,145.38
6733, Koolan Island, WA,-16.13,123.74
6731, Cockatoo Island, WA,-16.09,123.61
4895, Ayton, QLD,-16.01,145.26
6743, Cambridge Gulf, WA,-15.17,128.55
852, Arnold, NT,-14.92,133.06
6740, Drysdale River, WA,-14.91,126.67
851, Katherine, NT,-14.46,132.26
850, Cossack, NT,-14.46,132.26
829, Holtze, NT,-14.46,132.28
847, Pine Creek, NT,-13.82,131.84
846, Adelaide River, NT,-13.23,131.1
845, Batchelor, NT,-13.04,131.07
841, Darwin River, NT,-12.8,130.96
822, Acacia Hills, NT,-12.8,131.13
801, Darwin, NT,-12.8,130.96
800, Darwin, NT,-12.8,130.96
840, Dundee Beach, NT,-12.72,130.35
838, Berry Springs, NT,-12.71,131
4874, Evans Landing, QLD,-12.66,141.85
836, Girraween, NT,-12.53,131.1
832, Bakewell, NT,-12.49,130.99
830, Archer, NT,-12.49,130.97
835, Coolalinga, NT,-12.48,131.03
831, Palmerston, NT,-12.48,130.98
828, Berrimah, NT,-12.47,130.91
837, Manton, NT,-12.46,130.84
871, Alice Springs, NT,-12.44,130.84
870, Alice Springs, NT,-12.44,130.84
907, Winnellie, NT,-12.43,130.88
906, Winnellie, NT,-12.43,130.88
821, Winnellie, NT,-12.43,130.88
810, Alawa, NT,-12.43,130.88
804, Parap, NT,-12.43,130.84
820, Bagot, NT,-12.41,130.86
812, Anula, NT,-12.4,130.91
886, Jabiru, NT,-12.38,130.89
880, Gapuwiyak, NT,-12.38,130.87
814, Nightcliff, NT,-12.38,130.85
811, Casuarina, NT,-12.38,130.85
881, Nhulunbuy, NT,-12.18,136.78
6799, Home Island Cocos (Keeling Islands, WA,-12.17,96.83
4876, Bamaga, QLD,-10.85,142.43
6798, Christmas Island, WA,-10.49,105.64
4875, Badu Island, QLD,-10.12,142.14
9729, Gold Coast MC, QLD,,
9728, Gold Coast MC, QLD,,
9726, Gold Coast MC, QLD,,
9464, Northgate MC, QLD,,
9023, Brisbane GPO Boxes, QLD,,
9022, Brisbane GPO Boxes, QLD,,
9021, Brisbane GPO Boxes, QLD,,
9019, Brisbane GPO Boxes, QLD,,
9018, Brisbane GPO Boxes, QLD,,
9017, Brisbane GPO Boxes, QLD,,
9016, Brisbane GPO Boxes, QLD,,
8012, Docklands, VIC,,
8008, St Kilda Road Central, VIC,,
8007, Collins Street West, VIC,,
8003, Collins Street East, VIC,,
7921, Burnie, TAS,,
7920, Burnie, TAS,,
7919, Burnie, TAS,,
7918, Burnie, TAS,,
7917, Burnie, TAS,,
7916, Burnie, TAS,,
7915, Burnie, TAS,,
7183, Highcroft, TAS,,
7174, Copping, TAS,,
7139, Strathgordon, TAS,,
6997, Kelmscott DC, WA,,
6991, Kelmscott, WA,,
6987, Cannington, WA,,
6986, Welshpool DC, WA,,
6983, Bentley DC, WA,,
6980, Cannington, WA,,
6970, Canning Vale DC, WA,,
6967, Rockingham DC, WA,,
6965, Bibra Lake DC, WA,,
6961, Palmyra DC, WA,,
6960, Myaree BC, WA,,
6958, Royal Australian Navy Warships, WA,,
6957, Palmyra, WA,,
6955, Willetton, WA,,
6954, Booragoon, WA,,
6953, Applecross, WA,,
6947, Wangara DC, WA,,
6945, Malaga DC, WA,,
6942, Bassendean DC, WA,,
6936, Midland DC, WA,,
6931, Maylands, WA,,
6925, Walliston DC, WA,,
6923, Hillarys, WA,,
6919, Joondalup DC, WA,,
6918, Innaloo, WA,,
6913, Wembley, WA,,
6909, Nedlands, WA,,
6907, Nedlands, WA,,
6905, Northlands Po, WA,,
6903, Leederville, WA,,
6902, Leederville, WA,,
6900, Leederville, WA,,
6865, Northbridge, WA,,
6849, Perth BC, WA,,
6803, Northbridge, WA,,
6625, Merkanooka, WA,,
6572, Piawaning, WA,,
6331, Albany DC, WA,,
6182, Keralup, WA,,
6181, Stake Hill, WA,,
6079, Lexia, WA,,
6078, Mariginiup, WA,,
6077, Gnangara, WA,,
5960, Garden Island, SA,,
5920, Adelaide Mail Centre, SA,,
5904, Adelaide Mail Centre, SA,,
5903, Adelaide Mail Centre, SA,,
5902, Adelaide Mail Centre, SA,,
5901, Adelaide Mail Centre, SA,,
5900, Adelaide Mail Centre, SA,,
5899, Adelaide Mail Centre, SA,,
5898, Adelaide Mail Centre, SA,,
5897, Adelaide Mail Centre, SA,,
5896, Adelaide Mail Centre, SA,,
5895, Adelaide Mail Centre, SA,,
5894, Adelaide Mail Centre, SA,,
5893, Adelaide Mail Centre, SA,,
5892, Adelaide Mail Centre, SA,,
5891, Adelaide Mail Centre, SA,,
5890, Adelaide Mail Centre, SA,,
5889, Adelaide Mail Centre, SA,,
5888, Adelaide Mail Centre, SA,,
5887, Adelaide Mail Centre, SA,,
5886, Adelaide Mail Centre, SA,,
5885, Adelaide Mail Centre, SA,,
5884, Adelaide Mail Centre, SA,,
5883, Adelaide Mail Centre, SA,,
5882, Adelaide Mail Centre, SA,,
5881, Adelaide Mail Centre, SA,,
5880, Adelaide Mail Centre, SA,,
5879, Adelaide Mail Centre, SA,,
5878, Adelaide Mail Centre, SA,,
5877, Adelaide Mail Centre, SA,,
5876, Adelaide Mail Centre, SA,,
5875, Adelaide Mail Centre, SA,,
5874, Adelaide Mail Centre, SA,,
5873, Adelaide Mail Centre, SA,,
5872, Adelaide Mail Centre, SA,,
5871, Adelaide Mail Centre, SA,,
5870, Adelaide Mail Centre, SA,,
5869, Adelaide Mail Centre, SA,,
5868, Adelaide Mail Centre, SA,,
5867, Adelaide Mail Centre, SA,,
5866, Adelaide Mail Centre, SA,,
5865, Adelaide Mail Centre, SA,,
5864, Adelaide Mail Centre, SA,,
5863, Adelaide Mail Centre, SA,,
5862, Adelaide Mail Centre, SA,,
5861, Adelaide Mail Centre, SA,,
5860, Adelaide Mail Centre, SA,,
5653, Yaninee, SA,,
5220, Parndana, SA,,
5151, Piccadilly, SA,,
